SITE_ID,SITE,yDay,TEMP,TEMP.es
3,Cleveland Bay,1,28.567537307739258,0.03981392830610275
3,Cleveland Bay,2,28.587535858154297,0.03981392830610275
3,Cleveland Bay,3,28.617536544799805,0.049813926219940186
3,Cleveland Bay,4,28.637537002563477,0.049813926219940186
3,Cleveland Bay,5,28.66753578186035,0.049813926219940186
3,Cleveland Bay,6,28.687536239624023,0.049813926219940186
3,Cleveland Bay,7,28.707536697387695,0.049813926219940186
3,Cleveland Bay,8,28.727537155151367,0.049813926219940186
3,Cleveland Bay,9,28.747535705566406,0.049813926219940186
3,Cleveland Bay,10,28.767536163330078,0.049813926219940186
3,Cleveland Bay,11,28.78753662109375,0.049813926219940186
3,Cleveland Bay,12,28.807537078857422,0.049813926219940186
3,Cleveland Bay,13,28.82753562927246,0.049813926219940186
3,Cleveland Bay,14,28.837535858154297,0.049813926219940186
3,Cleveland Bay,15,28.85753631591797,0.049813926219940186
3,Cleveland Bay,16,28.87753677368164,0.049813926219940186
3,Cleveland Bay,17,28.887537002563477,0.049813926219940186
3,Cleveland Bay,18,28.897537231445312,0.049813926219940186
3,Cleveland Bay,19,28.91753578186035,0.049813926219940186
3,Cleveland Bay,20,28.927536010742188,0.049813926219940186
3,Cleveland Bay,21,28.937536239624023,0.049813926219940186
3,Cleveland Bay,22,28.94753646850586,0.049813926219940186
3,Cleveland Bay,23,28.957536697387695,0.049813926219940186
3,Cleveland Bay,24,28.96753692626953,0.049813926219940186
3,Cleveland Bay,25,28.977537155151367,0.049813926219940186
3,Cleveland Bay,26,28.98753547668457,0.049813926219940186
3,Cleveland Bay,27,28.98753547668457,0.049813926219940186
3,Cleveland Bay,28,28.997535705566406,0.049813926219940186
3,Cleveland Bay,29,29.007535934448242,0.049813926219940186
3,Cleveland Bay,30,29.007535934448242,0.049813926219940186
3,Cleveland Bay,31,29.007535934448242,0.03981392830610275
3,Cleveland Bay,32,29.017536163330078,0.03981392830610275
3,Cleveland Bay,33,29.017536163330078,0.03981392830610275
3,Cleveland Bay,34,29.017536163330078,0.03981392830610275
3,Cleveland Bay,35,29.017536163330078,0.03981392830610275
3,Cleveland Bay,36,29.017536163330078,0.03981392830610275
